"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00131704","CLUTIER, IA US","2023-01-28","0.04",",,7,0600",,,,,,
"USC00131704","CLUTIER, IA US","2023-01-29","0.20",",,7,0600",,,,,,
"USC00131704","CLUTIER, IA US","2023-01-30","0.00",",,7,0600",,,,,,
"USC00131704","CLUTIER, IA US","2023-01-31","0.00",",,7,0600",,,,,,
"USC00131704","CLUTIER, IA US","2023-02-01","0.00",",,7,0600",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-01-02","0.00",",,N",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-01-03","1.04",",,N",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-01-04","0.01",",,N",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-01-05","0.05",",,N",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-01-06","0.00",",,N",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-01-07","0.00",",,N",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-01-08","0.00",",,N",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-01-09","0.00",",,N",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-01-10","0.00",",,N",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-01-11","0.00",",,N",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-01-12","0.00",",,N",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-01-13","0.00",",,N",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-01-14","0.00",",,N",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-01-15","0.00",",,N",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-01-30","0.00",",,N",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-01-31","0.00",",,N",,,,,,
"US1IAJS0009","NEWTON 1.2 WSW, IA US","2023-02-01","0.00",",,N",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-01","0.00",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-02","0.00",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-03","0.00",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-04","0.09",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-05","0.00","T,,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-06","0.00",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-07","0.00",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-08","0.00",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-11",,,,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-12","0.00",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-13","0.00",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-14","0.00",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-15","0.00",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-16","0.00",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-17","0.00",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-18","0.00",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-21",,,,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-22","0.00",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-23","0.00",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-29",,,,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-30","0.41",",,7,0700",,,,,,
"USC00511925","HONOLULU FIRE STATION 703.1, HI US","2023-01-31","0.02",",,7,0700",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-01","0.08",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-02","0.00",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-03","0.02",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-04","0.29",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-05","0.05",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-06","0.00","T,,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-07","0.00","T,,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-08","0.00",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-09","0.00",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-10","0.00",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-11","0.00","T,,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-12","0.00",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-13","0.00","T,,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-14","0.00","T,,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-15","0.00","T,,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-16","0.07",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-17","0.39",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-18","0.00",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-19","0.36",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-20","0.01",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-21","0.00","T,,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-22","0.00","T,,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-23","0.00","T,,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-24","0.00","T,,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-25","0.00","T,,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-26","0.03",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-27","0.07",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-28","0.04",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-29","0.16",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-30","0.00",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-01-31","0.00",",,N",,,,,,
"US1IAFY0003","WAUCOMA 3.2 S, IA US","2023-02-01","0.00",",,N",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-01","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-02","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-03","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-04","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-05","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-06","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-07","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-08","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-09","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-10","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-11","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-12","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-13","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-14","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-15","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-16","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-17","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-18","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-19","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-20","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-21","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-22","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-23","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-24","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-25","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-26","0.50",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-27","0.50",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-28","0.60",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-29","0.80",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-30","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-01-31","0.00",",,7,0800",,,,,,
"USC00518552","PUUHONUA O HONAUNAU 27.4, HI US","2023-02-01","0.00",",,7,0800",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-01","0.07",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-02","0.01",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-05","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-06","0.01",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-07","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-08","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-09","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-10","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-11","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-12","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-13","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-14","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-15","0.03",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-16","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-17","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-18","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-19","0.01",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-20","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-21","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-22","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-23","0.41",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-24","0.23",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-25","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-30","0.04",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-01-31","0.00",",,H,0700",,,,,,
"USC00515286","LNAI CULTURE AND HERITAGE CENTER, HI US","2023-02-01","0.01",",,H,0700",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-01","0.06",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-02","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-05","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-06","0.01",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-07","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-08","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-09","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-10","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-11","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-12","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-13","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-14","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-15","0.10",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-16","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-17","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-18","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-19","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-20","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-21","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-22","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-25","0.06",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-26","0.00",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-01-30","0.38",",,H",,,,,,
"USC00518314","PUNALUU PUMP 905.2, HI US","2023-02-01","0.00",",,H",,,,,,
"US1IASR0047","AMES 4.6 NW, IA US","2023-01-03","1.21",",,N",,,,,,
"US1IASR0047","AMES 4.6 NW, IA US","2023-01-04","0.04",",,N",,,,,,
"US1IASR0047","AMES 4.6 NW, IA US","2023-01-05","0.08",",,N",,,,,,
"US1IASR0047","AMES 4.6 NW, IA US","2023-01-16","0.13",",,N",,,,,,
"US1IASR0047","AMES 4.6 NW, IA US","2023-01-17","0.05",",,N",,,,,,
"US1IASR0047","AMES 4.6 NW, IA US","2023-01-19","0.52",",,N",,,,,,
"US1IASR0047","AMES 4.6 NW, IA US","2023-01-22","0.04",",,N",,,,,,
"US1IASR0047","AMES 4.6 NW, IA US","2023-01-26","0.01",",,N",,,,,,
"US1IASR0047","AMES 4.6 NW, IA US","2023-01-27","0.02",",,N",,,,,,
"US1IASR0047","AMES 4.6 NW, IA US","2023-01-28","0.10",",,N",,,,,,
"US1IASR0047","AMES 4.6 NW, IA US","2023-01-29","0.37",",,N",,,,,,
"USC00519765","WAIOPAI RANCH 256, HI US","2023-01-17",,,,,,,,
"USC00519765","WAIOPAI RANCH 256, HI US","2023-01-26",,,,,,,,
"USC00519765","WAIOPAI RANCH 256, HI US","2023-01-30",,,,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-01","0.00","T,,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-02","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-03","0.71",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-04","0.04",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-05","0.03",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-06","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-07","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-08","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-09","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-11","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-12","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-13","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-14","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-15","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-16","0.22",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-17","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-18","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-19","0.23",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-20","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-21","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-22","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-23","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-25","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-26","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-27","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-28","0.04",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-29","0.18",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-30","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-01-31","0.00",",,N",,,,,,
"US1IASH0006","KIRKMAN 1.0 SE, IA US","2023-02-01","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-02","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-03","1.33",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-04","0.05",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-05","0.07",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-06","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-07","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-08","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-09","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-10","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-11","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-12","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-13","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-14","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-15","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-16","0.17",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-17","0.05",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-18","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-19","0.66",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-20","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-22","0.07",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-23","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-24","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-25","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-26","0.00","T,,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-27","0.00","T,,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-28","0.17",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-29","0.08",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-30","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-01-31","0.00",",,N",,,,,,
"US1IASR0045","AMES 2.0 WNW, IA US","2023-02-01","0.00",",,N",,,,,,
"USC00138315","TRAER, IA US","2023-01-01","0.04",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-02","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-03","0.73",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-04","0.21",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-05","0.13",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-06","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-07","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-08","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-09","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-10","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-11","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-12","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-13","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-14","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-15","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-16","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-17","0.20",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-18","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-19","0.60",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-20","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-21","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-22","0.13",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-23","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-24","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-25","0.01",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-26","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-27","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-28","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-29","0.25",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-30","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-01-31","0.00",",,7,0700",,,,,,
"USC00138315","TRAER, IA US","2023-02-01","0.00",",,7,0700",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-02","0.00",",,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-03","1.12",",,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-04","0.00","T,,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-05","0.06",",,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-06","0.00",",,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-07","0.00",",,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-08","0.00",",,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-15","0.00",",,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-16","0.17",",,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-17","0.01",",,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-19","0.42",",,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-20","0.00","T,,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-21","0.00",",,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-22",,,,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-23","0.00",",,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-24","0.00",",,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-25","0.00",",,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-26","0.00","T,,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-27","0.00","T,,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-28","0.15",",,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-29","0.06",",,N",,,,,,
"US1IASR0042","AMES 2.1 WNW, IA US","2023-01-30","0.00",",,N",,,,,,
